fecha,producto_id,nombre_producto,cantidad,precio_unitario,monto_total,cliente_id,categoria
2024-07-23,P011,Silla Ergonómica Premium,2,8835.57,17671.14,C010,Mobiliario
2024-07-23,P002,Monitor Dell 27 pulgadas,4,6032.74,24130.96,C004,Electrónica
2024-07-24,P016,Router WiFi 6,1,2918.76,2918.76,C005,Redes
2024-07-24,P009,Cable HDMI 2m,9,181.14,1630.26,C015,Accesorios
2024-07-24,P002,Monitor Dell 27 pulgadas,6,5519.08,33114.48,C003,Electrónica
2024-07-24,P007,Disco SSD Samsung 1TB,3,2255.5,6766.5,C010,Almacenamiento
2024-07-24,P013,Impresora HP LaserJet,2,4409.67,8819.34,C015,Impresión
2024-07-24,P019,Cargador Universal 65W,10,671.75,6717.5,C004,Accesorios
2024-07-25,P018,Tablet Samsung Galaxy Tab,7,7384.04,51688.28,C006,Electrónica
2024-07-25,P005,Auriculares Sony WH-1000XM5,2,6500.52,13001.04,C013,Audio
2024-07-25,P012,Escritorio Ajustable,2,11924.51,23849.02,C001,Mobiliario
2024-07-25,P003,Teclado Logitech MX Keys,10,2156.49,21564.9,C006,Periféricos
2024-07-25,P020,Mochila para Laptop,6,1143.56,6861.36,C007,Accesorios
2024-07-26,P015,UPS APC 1500VA,4,3745.21,14980.84,C008,Energía
2024-07-26,P013,Impresora HP LaserJet,3,4580.86,13742.58,C007,Impresión
2024-07-26,P013,Impresora HP LaserJet,10,4407.92,44079.2,C002,Impresión
2024-07-26,P008,Memoria RAM 16GB DDR4,2,1341.49,2682.98,C012,Componentes
2024-07-28,P005,Auriculares Sony WH-1000XM5,7,6380.84,44665.88,C012,Audio
2024-07-29,P003,Teclado Logitech MX Keys,5,2088.39,10441.95,C001,Periféricos
2024-07-29,P009,Cable HDMI 2m,3,172.57,517.71,C002,Accesorios
2024-07-30,P015,UPS APC 1500VA,9,3804.73,34242.57,C009,Energía
2024-07-30,P004,Mouse Logitech MX Master,2,1625.9,3251.8,C001,Periféricos
2024-07-30,P003,Teclado Logitech MX Keys,10,2159.73,21597.3,C010,Periféricos
2024-07-30,P013,Impresora HP LaserJet,5,4461.21,22306.05,C001,Impresión
2024-07-30,P003,Teclado Logitech MX Keys,9,2185.09,19665.81,C012,Periféricos
2024-07-31,P019,Cargador Universal 65W,3,662.05,1986.15,C009,Accesorios
2024-07-31,P006,Webcam Logitech C920,5,1764.2,8821.0,C003,Periféricos
2024-07-31,P016,Router WiFi 6,2,2706.82,5413.64,C003,Redes
2024-08-01,P014,Toner HP 26A,8,976.85,7814.8,C005,Consumibles
2024-08-01,P012,Escritorio Ajustable,4,12265.08,49060.32,C005,Mobiliario
2024-08-01,P016,Router WiFi 6,10,2714.75,27147.5,C010,Redes
2024-08-01,P004,Mouse Logitech MX Master,5,1568.62,7843.1,C003,Periféricos
2024-08-02,P011,Silla Ergonómica Premium,10,8397.91,83979.1,C014,Mobiliario
2024-08-02,P011,Silla Ergonómica Premium,6,8441.02,50646.12,C008,Mobiliario
2024-08-02,P020,Mochila para Laptop,5,1178.48,5892.4,C003,Accesorios
2024-08-02,P007,Disco SSD Samsung 1TB,6,2129.08,12774.48,C008,Almacenamiento
2024-08-02,P013,Impresora HP LaserJet,5,4605.69,23028.45,C006,Impresión
2024-08-03,P016,Router WiFi 6,4,2751.25,11005.0,C010,Redes
2024-08-03,P009,Cable HDMI 2m,7,177.57,1242.99,C014,Accesorios
2024-08-04,P007,Disco SSD Samsung 1TB,9,2129.58,19166.22,C010,Almacenamiento
2024-08-04,P018,Tablet Samsung Galaxy Tab,8,7518.94,60151.52,C001,Electrónica
2024-08-05,P015,UPS APC 1500VA,5,3925.89,19629.45,C013,Energía
2024-08-05,P003,Teclado Logitech MX Keys,7,2136.33,14954.31,C014,Periféricos
2024-08-05,P005,Auriculares Sony WH-1000XM5,5,6332.31,31661.55,C011,Audio
2024-08-06,P014,Toner HP 26A,7,909.53,6366.71,C013,Consumibles
2024-08-06,P020,Mochila para Laptop,10,1188.1,11881.0,C008,Accesorios
2024-08-06,P017,Switch 24 puertos,7,4218.33,29528.31,C015,Redes
2024-08-07,P018,Tablet Samsung Galaxy Tab,2,6918.75,13837.5,C010,Electrónica
2024-08-07,P008,Memoria RAM 16GB DDR4,6,1353.29,8119.74,C011,Componentes
2024-08-07,P020,Mochila para Laptop,10,1258.03,12580.3,C001,Accesorios
2024-08-07,P013,Impresora HP LaserJet,6,4709.57,28257.42,C013,Impresión
2024-08-08,P004,Mouse Logitech MX Master,2,1610.19,3220.38,C001,Periféricos
2024-08-08,P017,Switch 24 puertos,9,4224.36,38019.24,C012,Redes
2024-08-08,P019,Cargador Universal 65W,8,641.82,5134.56,C004,Accesorios
2024-08-08,P015,UPS APC 1500VA,10,3872.37,38723.7,C013,Energía
2024-08-08,P005,Auriculares Sony WH-1000XM5,1,6488.8,6488.8,C006,Audio
2024-08-09,P014,Toner HP 26A,2,913.53,1827.06,C015,Consumibles
2024-08-09,P005,Auriculares Sony WH-1000XM5,5,6397.99,31989.95,C006,Audio
2024-08-09,P007,Disco SSD Samsung 1TB,8,2166.63,17333.04,C009,Almacenamiento
2024-08-09,P004,Mouse Logitech MX Master,8,1620.12,12960.96,C008,Periféricos
2024-08-10,P002,Monitor Dell 27 pulgadas,2,5523.1,11046.2,C013,Electrónica
2024-08-11,P004,Mouse Logitech MX Master,3,1720.94,5162.82,C011,Periféricos
2024-08-12,P017,Switch 24 puertos,9,4057.26,36515.34,C003,Redes
2024-08-12,P018,Tablet Samsung Galaxy Tab,8,7006.94,56055.52,C007,Electrónica
2024-08-12,P013,Impresora HP LaserJet,3,4358.87,13076.61,C011,Impresión
2024-08-13,P013,Impresora HP LaserJet,10,4672.39,46723.9,C001,Impresión
2024-08-13,P015,UPS APC 1500VA,7,3757.76,26304.32,C010,Energía
2024-08-13,P007,Disco SSD Samsung 1TB,5,2255.51,11277.55,C004,Almacenamiento
2024-08-13,P003,Teclado Logitech MX Keys,2,2162.9,4325.8,C010,Periféricos
2024-08-13,P018,Tablet Samsung Galaxy Tab,6,7074.71,42448.26,C003,Electrónica
2024-08-14,P004,Mouse Logitech MX Master,8,1654.57,13236.56,C005,Periféricos
2024-08-14,P011,Silla Ergonómica Premium,7,8594.61,60162.27,C010,Mobiliario
2024-08-14,P019,Cargador Universal 65W,6,640.38,3842.28,C002,Accesorios
2024-08-14,P015,UPS APC 1500VA,3,3919.22,11757.66,C010,Energía
2024-08-14,P010,Hub USB-C 7 puertos,10,857.66,8576.6,C015,Accesorios
2024-08-15,P011,Silla Ergonómica Premium,4,8334.57,33338.28,C002,Mobiliario
2024-08-15,P006,Webcam Logitech C920,3,1801.95,5405.85,C006,Periféricos
2024-08-15,P014,Toner HP 26A,3,957.11,2871.33,C010,Consumibles
2024-08-16,P006,Webcam Logitech C920,9,1834.82,16513.38,C008,Periféricos
2024-08-16,P006,Webcam Logitech C920,3,1798.14,5394.42,C009,Periféricos
2024-08-16,P005,Auriculares Sony WH-1000XM5,6,6722.29,40333.74,C003,Audio
2024-08-16,P020,Mochila para Laptop,6,1254.22,7525.32,C001,Accesorios
2024-08-16,P016,Router WiFi 6,4,2888.26,11553.04,C003,Redes
2024-08-17,P017,Switch 24 puertos,8,4161.84,33294.72,C011,Redes
2024-08-17,P016,Router WiFi 6,8,2796.84,22374.72,C007,Redes
2024-08-19,P001,Laptop HP ProBook 450,4,12240.11,48960.44,C013,Electrónica
2024-08-19,P009,Cable HDMI 2m,9,176.2,1585.8,C004,Accesorios
2024-08-19,P015,UPS APC 1500VA,8,3818.9,30551.2,C010,Energía
2024-08-19,P004,Mouse Logitech MX Master,2,1611.7,3223.4,C010,Periféricos
2024-08-19,P018,Tablet Samsung Galaxy Tab,6,7230.27,43381.62,C014,Electrónica
2024-08-19,P002,Monitor Dell 27 pulgadas,8,5826.88,46615.04,C013,Electrónica
2024-08-20,P004,Mouse Logitech MX Master,4,1616.62,6466.48,C012,Periféricos
2024-08-20,P002,Monitor Dell 27 pulgadas,5,5712.17,28560.85,C008,Electrónica
2024-08-20,P003,Teclado Logitech MX Keys,2,2157.88,4315.76,C008,Periféricos
2024-08-20,P008,Memoria RAM 16GB DDR4,10,1426.48,14264.8,C004,Componentes
2024-08-20,P020,Mochila para Laptop,7,1159.92,8119.44,C011,Accesorios
2024-08-21,P007,Disco SSD Samsung 1TB,4,2267.2,9068.8,C014,Almacenamiento
2024-08-21,P019,Cargador Universal 65W,9,635.77,5721.93,C006,Accesorios
2024-08-21,P018,Tablet Samsung Galaxy Tab,6,7544.88,45269.28,C003,Electrónica
2024-08-22,P010,Hub USB-C 7 puertos,5,888.45,4442.25,C010,Accesorios
2024-08-22,P017,Switch 24 puertos,2,4046.95,8093.9,C015,Redes
2024-08-22,P014,Toner HP 26A,1,996.79,996.79,C015,Consumibles
2024-08-22,P005,Auriculares Sony WH-1000XM5,3,6337.29,19011.87,C012,Audio
2024-08-23,P008,Memoria RAM 16GB DDR4,7,1398.52,9789.64,C013,Componentes
2024-08-23,P019,Cargador Universal 65W,5,658.31,3291.55,C011,Accesorios
2024-08-23,P013,Impresora HP LaserJet,2,4560.13,9120.26,C008,Impresión
2024-08-23,P003,Teclado Logitech MX Keys,9,2152.46,19372.14,C007,Periféricos
2024-08-24,P012,Escritorio Ajustable,8,11792.75,94342.0,C008,Mobiliario
2024-08-24,P001,Laptop HP ProBook 450,2,12788.66,25577.32,C014,Electrónica
2024-08-25,P012,Escritorio Ajustable,2,12354.81,24709.62,C014,Mobiliario
2024-08-26,P007,Disco SSD Samsung 1TB,4,2198.84,8795.36,C007,Almacenamiento
2024-08-26,P011,Silla Ergonómica Premium,5,8362.09,41810.45,C014,Mobiliario
2024-08-26,P019,Cargador Universal 65W,10,672.91,6729.1,C003,Accesorios
2024-08-26,P011,Silla Ergonómica Premium,1,8114.05,8114.05,C015,Mobiliario
2024-08-26,P015,UPS APC 1500VA,2,3963.18,7926.36,C001,Energía
2024-08-27,P015,UPS APC 1500VA,1,3986.9,3986.9,C008,Energía
2024-08-27,P014,Toner HP 26A,3,986.3,2958.9,C004,Consumibles
2024-08-27,P010,Hub USB-C 7 puertos,5,815.43,4077.15,C003,Accesorios
2024-08-28,P009,Cable HDMI 2m,6,182.96,1097.76,C002,Accesorios
2024-08-28,P006,Webcam Logitech C920,7,1822.61,12758.27,C001,Periféricos
2024-08-28,P008,Memoria RAM 16GB DDR4,2,1428.52,2857.04,C007,Componentes
2024-08-28,P001,Laptop HP ProBook 450,8,11972.42,95779.36,C004,Electrónica
2024-08-29,P008,Memoria RAM 16GB DDR4,8,1331.3,10650.4,C009,Componentes
2024-08-29,P011,Silla Ergonómica Premium,2,8914.93,17829.86,C014,Mobiliario
2024-08-29,P014,Toner HP 26A,3,947.88,2843.64,C012,Consumibles
2024-08-29,P008,Memoria RAM 16GB DDR4,2,1432.31,2864.62,C007,Componentes
2024-08-29,P004,Mouse Logitech MX Master,6,1628.15,9768.9,C002,Periféricos
2024-08-29,P010,Hub USB-C 7 puertos,7,873.24,6112.68,C003,Accesorios
2024-08-30,P005,Auriculares Sony WH-1000XM5,9,6541.14,58870.26,C002,Audio
2024-08-30,P020,Mochila para Laptop,3,1192.81,3578.43,C011,Accesorios
2024-08-30,P007,Disco SSD Samsung 1TB,3,2292.38,6877.14,C011,Almacenamiento
2024-08-31,P015,UPS APC 1500VA,4,3642.94,14571.76,C014,Energía
2024-08-31,P004,Mouse Logitech MX Master,2,1664.78,3329.56,C003,Periféricos
2024-09-01,P012,Escritorio Ajustable,6,12349.29,74095.74,C007,Mobiliario
2024-09-02,P009,Cable HDMI 2m,2,175.47,350.94,C011,Accesorios
2024-09-02,P020,Mochila para Laptop,10,1174.19,11741.9,C010,Accesorios
2024-09-02,P001,Laptop HP ProBook 450,5,12131.81,60659.05,C014,Electrónica
2024-09-03,P017,Switch 24 puertos,7,4114.13,28798.91,C004,Redes
2024-09-03,P002,Monitor Dell 27 pulgadas,4,5797.03,23188.12,C013,Electrónica
2024-09-03,P004,Mouse Logitech MX Master,8,1672.78,13382.24,C004,Periféricos
2024-09-03,P003,Teclado Logitech MX Keys,1,2202.25,2202.25,C009,Periféricos
2024-09-03,P011,Silla Ergonómica Premium,7,8806.69,61646.83,C003,Mobiliario
2024-09-03,P019,Cargador Universal 65W,6,653.01,3918.06,C007,Accesorios
2024-09-04,P016,Router WiFi 6,2,2664.67,5329.34,C013,Redes
2024-09-04,P003,Teclado Logitech MX Keys,5,2040.31,10201.55,C001,Periféricos
2024-09-04,P002,Monitor Dell 27 pulgadas,7,5803.83,40626.81,C013,Electrónica
2024-09-05,P014,Toner HP 26A,7,910.33,6372.31,C007,Consumibles
2024-09-05,P018,Tablet Samsung Galaxy Tab,10,6949.93,69499.3,C009,Electrónica
2024-09-05,P003,Teclado Logitech MX Keys,2,2102.37,4204.74,C005,Periféricos
2024-09-05,P007,Disco SSD Samsung 1TB,3,2208.01,6624.03,C013,Almacenamiento
2024-09-05,P013,Impresora HP LaserJet,2,4414.58,8829.16,C010,Impresión
2024-09-05,P014,Toner HP 26A,4,908.0,3632.0,C012,Consumibles
2024-09-06,P014,Toner HP 26A,8,960.67,7685.36,C002,Consumibles
2024-09-06,P002,Monitor Dell 27 pulgadas,3,5579.28,16737.84,C005,Electrónica
2024-09-07,P005,Auriculares Sony WH-1000XM5,1,6281.49,6281.49,C012,Audio
2024-09-07,P012,Escritorio Ajustable,9,12339.58,111056.22,C009,Mobiliario
2024-09-08,P009,Cable HDMI 2m,6,173.28,1039.68,C003,Accesorios
2024-09-08,P009,Cable HDMI 2m,2,184.89,369.78,C012,Accesorios
2024-09-09,P011,Silla Ergonómica Premium,7,8306.18,58143.26,C013,Mobiliario
2024-09-09,P003,Teclado Logitech MX Keys,10,2126.78,21267.8,C005,Periféricos
2024-09-10,P015,UPS APC 1500VA,6,3631.07,21786.42,C009,Energía
2024-09-10,P019,Cargador Universal 65W,6,627.73,3766.38,C003,Accesorios
2024-09-10,P004,Mouse Logitech MX Master,10,1678.73,16787.3,C015,Periféricos
2024-09-10,P004,Mouse Logitech MX Master,9,1567.92,14111.28,C004,Periféricos
2024-09-10,P001,Laptop HP ProBook 450,1,12464.71,12464.71,C004,Electrónica
2024-09-11,P005,Auriculares Sony WH-1000XM5,1,6534.36,6534.36,C003,Audio
2024-09-11,P014,Toner HP 26A,6,926.09,5556.54,C004,Consumibles
2024-09-11,P011,Silla Ergonómica Premium,2,8560.81,17121.62,C005,Mobiliario
2024-09-11,P004,Mouse Logitech MX Master,1,1597.09,1597.09,C009,Periféricos
2024-09-11,P017,Switch 24 puertos,7,4018.95,28132.65,C001,Redes
2024-09-12,P010,Hub USB-C 7 puertos,5,835.32,4176.6,C013,Accesorios
2024-09-12,P018,Tablet Samsung Galaxy Tab,1,7105.62,7105.62,C008,Electrónica
2024-09-12,P010,Hub USB-C 7 puertos,5,870.36,4351.8,C010,Accesorios
2024-09-12,P008,Memoria RAM 16GB DDR4,6,1412.84,8477.04,C008,Componentes
2024-09-12,P016,Router WiFi 6,4,2865.09,11460.36,C013,Redes
2024-09-13,P008,Memoria RAM 16GB DDR4,1,1460.54,1460.54,C003,Componentes
2024-09-13,P001,Laptop HP ProBook 450,9,12308.03,110772.27,C004,Electrónica
2024-09-13,P001,Laptop HP ProBook 450,1,12823.66,12823.66,C006,Electrónica
2024-09-13,P013,Impresora HP LaserJet,5,4321.78,21608.9,C014,Impresión
2024-09-13,P017,Switch 24 puertos,7,4196.65,29376.55,C004,Redes
2024-09-13,P002,Monitor Dell 27 pulgadas,5,5563.96,27819.8,C003,Electrónica
2024-09-15,P014,Toner HP 26A,6,946.05,5676.3,C012,Consumibles
2024-09-15,P003,Teclado Logitech MX Keys,2,2101.14,4202.28,C010,Periféricos
2024-09-16,P003,Teclado Logitech MX Keys,10,2008.08,20080.8,C010,Periféricos
2024-09-16,P005,Auriculares Sony WH-1000XM5,5,6344.64,31723.2,C004,Audio
2024-09-16,P011,Silla Ergonómica Premium,7,8670.62,60694.34,C015,Mobiliario
2024-09-16,P011,Silla Ergonómica Premium,8,8306.16,66449.28,C006,Mobiliario
2024-09-16,P003,Teclado Logitech MX Keys,3,2158.79,6476.37,C004,Periféricos
2024-09-17,P004,Mouse Logitech MX Master,2,1594.62,3189.24,C003,Periféricos
2024-09-17,P015,UPS APC 1500VA,7,3655.88,25591.16,C006,Energía
2024-09-17,P012,Escritorio Ajustable,4,11942.3,47769.2,C013,Mobiliario
2024-09-17,P015,UPS APC 1500VA,2,3644.36,7288.72,C005,Energía
2024-09-17,P010,Hub USB-C 7 puertos,10,810.93,8109.3,C014,Accesorios
2024-09-17,P011,Silla Ergonómica Premium,2,8679.48,17358.96,C003,Mobiliario
2024-09-18,P013,Impresora HP LaserJet,1,4579.73,4579.73,C009,Impresión
2024-09-18,P009,Cable HDMI 2m,3,171.56,514.68,C014,Accesorios
2024-09-18,P013,Impresora HP LaserJet,8,4525.18,36201.44,C014,Impresión
2024-09-18,P018,Tablet Samsung Galaxy Tab,2,7172.67,14345.34,C004,Electrónica
2024-09-19,P004,Mouse Logitech MX Master,1,1704.51,1704.51,C001,Periféricos
2024-09-19,P008,Memoria RAM 16GB DDR4,4,1445.31,5781.24,C003,Componentes
2024-09-19,P012,Escritorio Ajustable,2,12098.79,24197.58,C011,Mobiliario
2024-09-20,P003,Teclado Logitech MX Keys,2,2036.53,4073.06,C001,Periféricos
2024-09-20,P015,UPS APC 1500VA,3,3644.95,10934.85,C013,Energía
2024-09-20,P011,Silla Ergonómica Premium,1,8875.94,8875.94,C002,Mobiliario
2024-09-20,P002,Monitor Dell 27 pulgadas,10,5761.23,57612.3,C003,Electrónica
2024-09-21,P013,Impresora HP LaserJet,1,4447.23,4447.23,C008,Impresión
2024-09-21,P014,Toner HP 26A,6,922.9,5537.4,C003,Consumibles
2024-09-23,P009,Cable HDMI 2m,3,171.62,514.86,C008,Accesorios
2024-09-23,P020,Mochila para Laptop,4,1217.67,4870.68,C010,Accesorios
2024-09-23,P016,Router WiFi 6,9,2794.13,25147.17,C007,Redes
2024-09-23,P003,Teclado Logitech MX Keys,7,2023.82,14166.74,C005,Periféricos
2024-09-24,P017,Switch 24 puertos,9,4323.84,38914.56,C004,Redes
2024-09-24,P013,Impresora HP LaserJet,6,4490.86,26945.16,C013,Impresión
2024-09-24,P016,Router WiFi 6,10,2800.67,28006.7,C006,Redes
2024-09-25,P009,Cable HDMI 2m,1,176.74,176.74,C003,Accesorios
2024-09-25,P008,Memoria RAM 16GB DDR4,5,1338.2,6691.0,C001,Componentes
2024-09-25,P016,Router WiFi 6,6,2874.72,17248.32,C009,Redes
2024-09-25,P008,Memoria RAM 16GB DDR4,2,1364.7,2729.4,C003,Componentes
2024-09-25,P008,Memoria RAM 16GB DDR4,9,1444.28,12998.52,C005,Componentes
2024-09-26,P008,Memoria RAM 16GB DDR4,7,1379.67,9657.69,C010,Componentes
2024-09-26,P006,Webcam Logitech C920,4,1816.65,7266.6,C003,Periféricos
2024-09-27,P019,Cargador Universal 65W,6,679.09,4074.54,C001,Accesorios
2024-09-27,P019,Cargador Universal 65W,10,679.14,6791.4,C003,Accesorios
2024-09-27,P016,Router WiFi 6,5,2709.16,13545.8,C009,Redes
2024-09-27,P002,Monitor Dell 27 pulgadas,1,5644.92,5644.92,C002,Electrónica
2024-09-30,P016,Router WiFi 6,6,2917.01,17502.06,C001,Redes
2024-09-30,P007,Disco SSD Samsung 1TB,3,2164.97,6494.91,C013,Almacenamiento
2024-09-30,P006,Webcam Logitech C920,6,1720.72,10324.32,C015,Periféricos
2024-09-30,P005,Auriculares Sony WH-1000XM5,3,6678.34,20035.02,C010,Audio
2024-09-30,P017,Switch 24 puertos,6,4393.43,26360.58,C014,Redes
2024-09-30,P012,Escritorio Ajustable,7,12103.22,84722.54,C012,Mobiliario
2024-10-01,P010,Hub USB-C 7 puertos,3,890.45,2671.35,C006,Accesorios
2024-10-01,P014,Toner HP 26A,8,964.17,7713.36,C013,Consumibles
2024-10-01,P006,Webcam Logitech C920,9,1834.84,16513.56,C012,Periféricos
2024-10-01,P020,Mochila para Laptop,6,1166.79,7000.74,C013,Accesorios
2024-10-02,P006,Webcam Logitech C920,5,1842.12,9210.6,C007,Periféricos
2024-10-02,P010,Hub USB-C 7 puertos,3,869.45,2608.35,C003,Accesorios
2024-10-02,P019,Cargador Universal 65W,10,619.6,6196.0,C007,Accesorios
2024-10-02,P020,Mochila para Laptop,10,1166.51,11665.1,C006,Accesorios
2024-10-02,P019,Cargador Universal 65W,8,626.64,5013.12,C002,Accesorios
2024-10-02,P003,Teclado Logitech MX Keys,6,2201.3,13207.8,C004,Periféricos
2024-10-03,P003,Teclado Logitech MX Keys,6,2088.79,12532.74,C014,Periféricos
2024-10-03,P009,Cable HDMI 2m,4,183.48,733.92,C004,Accesorios
2024-10-03,P012,Escritorio Ajustable,2,12264.5,24529.0,C005,Mobiliario
2024-10-04,P013,Impresora HP LaserJet,7,4711.1,32977.7,C008,Impresión
2024-10-04,P014,Toner HP 26A,7,935.87,6551.09,C008,Consumibles
2024-10-05,P004,Mouse Logitech MX Master,8,1697.64,13581.12,C014,Periféricos
2024-10-06,P008,Memoria RAM 16GB DDR4,8,1340.32,10722.56,C003,Componentes
2024-10-06,P002,Monitor Dell 27 pulgadas,1,5694.86,5694.86,C005,Electrónica
2024-10-07,P003,Teclado Logitech MX Keys,3,2181.47,6544.41,C006,Periféricos
2024-10-07,P006,Webcam Logitech C920,2,1808.47,3616.94,C012,Periféricos
2024-10-08,P011,Silla Ergonómica Premium,10,8834.24,88342.4,C010,Mobiliario
2024-10-08,P001,Laptop HP ProBook 450,3,12634.15,37902.45,C007,Electrónica
2024-10-09,P006,Webcam Logitech C920,2,1769.6,3539.2,C001,Periféricos
2024-10-09,P007,Disco SSD Samsung 1TB,9,2248.85,20239.65,C007,Almacenamiento
2024-10-09,P018,Tablet Samsung Galaxy Tab,5,7054.13,35270.65,C005,Electrónica
2024-10-09,P004,Mouse Logitech MX Master,7,1661.84,11632.88,C001,Periféricos
2024-10-09,P016,Router WiFi 6,1,2761.03,2761.03,C003,Redes
2024-10-10,P003,Teclado Logitech MX Keys,10,2095.87,20958.7,C005,Periféricos
2024-10-10,P004,Mouse Logitech MX Master,4,1595.69,6382.76,C001,Periféricos
2024-10-10,P010,Hub USB-C 7 puertos,8,879.22,7033.76,C002,Accesorios
2024-10-10,P010,Hub USB-C 7 puertos,7,847.53,5932.71,C013,Accesorios
2024-10-10,P009,Cable HDMI 2m,9,177.98,1601.82,C002,Accesorios
2024-10-11,P013,Impresora HP LaserJet,3,4475.6,13426.8,C006,Impresión
2024-10-11,P009,Cable HDMI 2m,8,175.74,1405.92,C008,Accesorios
2024-10-11,P009,Cable HDMI 2m,1,173.72,173.72,C010,Accesorios
2024-10-11,P004,Mouse Logitech MX Master,6,1700.85,10205.1,C002,Periféricos
2024-10-12,P019,Cargador Universal 65W,9,621.46,5593.14,C004,Accesorios
2024-10-13,P017,Switch 24 puertos,9,4278.57,38507.13,C007,Redes
2024-10-14,P019,Cargador Universal 65W,4,648.46,2593.84,C015,Accesorios
2024-10-14,P003,Teclado Logitech MX Keys,1,2100.44,2100.44,C007,Periféricos
2024-10-14,P017,Switch 24 puertos,10,4274.56,42745.6,C013,Redes
2024-10-14,P020,Mochila para Laptop,2,1253.91,2507.82,C003,Accesorios
2024-10-14,P015,UPS APC 1500VA,3,3979.42,11938.26,C003,Energía
2024-10-15,P005,Auriculares Sony WH-1000XM5,7,6225.94,43581.58,C001,Audio
2024-10-15,P014,Toner HP 26A,3,981.74,2945.22,C004,Consumibles
2024-10-15,P009,Cable HDMI 2m,2,172.57,345.14,C006,Accesorios
2024-10-16,P013,Impresora HP LaserJet,6,4660.48,27962.88,C009,Impresión
2024-10-16,P017,Switch 24 puertos,1,4320.35,4320.35,C008,Redes
2024-10-16,P020,Mochila para Laptop,9,1233.8,11104.2,C010,Accesorios
2024-10-16,P004,Mouse Logitech MX Master,3,1591.95,4775.85,C007,Periféricos
2024-10-16,P019,Cargador Universal 65W,2,677.62,1355.24,C010,Accesorios
2024-10-16,P019,Cargador Universal 65W,2,668.57,1337.14,C013,Accesorios
2024-10-17,P012,Escritorio Ajustable,7,11716.96,82018.72,C015,Mobiliario
2024-10-17,P016,Router WiFi 6,10,2792.45,27924.5,C010,Redes
2024-10-17,P006,Webcam Logitech C920,7,1735.89,12151.23,C005,Periféricos
2024-10-17,P020,Mochila para Laptop,7,1144.65,8012.55,C011,Accesorios
2024-10-17,P011,Silla Ergonómica Premium,4,8116.9,32467.6,C012,Mobiliario
2024-10-17,P016,Router WiFi 6,5,2911.17,14555.85,C015,Redes
2024-10-18,P011,Silla Ergonómica Premium,5,8339.31,41696.55,C014,Mobiliario
2024-10-18,P016,Router WiFi 6,2,2932.3,5864.6,C014,Redes
2024-10-21,P015,UPS APC 1500VA,6,3712.38,22274.28,C013,Energía
2024-10-21,P014,Toner HP 26A,2,920.35,1840.7,C010,Consumibles
2024-10-21,P007,Disco SSD Samsung 1TB,7,2253.01,15771.07,C015,Almacenamiento
2024-10-21,P017,Switch 24 puertos,6,4334.83,26008.98,C014,Redes
2024-10-22,P006,Webcam Logitech C920,5,1837.72,9188.6,C002,Periféricos
2024-10-22,P013,Impresora HP LaserJet,9,4670.7,42036.3,C003,Impresión
2024-10-22,P001,Laptop HP ProBook 450,4,12968.98,51875.92,C003,Electrónica
2024-10-22,P007,Disco SSD Samsung 1TB,1,2144.89,2144.89,C014,Almacenamiento
2024-10-22,P015,UPS APC 1500VA,6,3877.76,23266.56,C001,Energía
2024-10-22,P009,Cable HDMI 2m,8,180.09,1440.72,C006,Accesorios
2024-10-23,P001,Laptop HP ProBook 450,6,12485.98,74915.88,C004,Electrónica
2024-10-23,P015,UPS APC 1500VA,8,3833.01,30664.08,C003,Energía
2024-10-24,P012,Escritorio Ajustable,5,12298.75,61493.75,C003,Mobiliario
2024-10-24,P003,Teclado Logitech MX Keys,1,2076.18,2076.18,C005,Periféricos
2024-10-24,P006,Webcam Logitech C920,10,1850.37,18503.7,C014,Periféricos
2024-10-24,P007,Disco SSD Samsung 1TB,4,2232.42,8929.68,C014,Almacenamiento
2024-10-25,P009,Cable HDMI 2m,7,180.24,1261.68,C011,Accesorios
2024-10-25,P001,Laptop HP ProBook 450,3,12684.21,38052.63,C008,Electrónica
2024-10-25,P020,Mochila para Laptop,1,1166.85,1166.85,C013,Accesorios
2024-10-26,P010,Hub USB-C 7 puertos,5,843.52,4217.6,C012,Accesorios
2024-10-26,P013,Impresora HP LaserJet,6,4481.55,26889.3,C014,Impresión
2024-10-28,P010,Hub USB-C 7 puertos,9,877.57,7898.13,C011,Accesorios
2024-10-28,P013,Impresora HP LaserJet,2,4278.31,8556.62,C010,Impresión
2024-10-28,P012,Escritorio Ajustable,10,12130.86,121308.6,C009,Mobiliario
2024-10-28,P010,Hub USB-C 7 puertos,2,848.45,1696.9,C011,Accesorios
2024-10-28,P011,Silla Ergonómica Premium,6,8807.27,52843.62,C005,Mobiliario
2024-10-29,P010,Hub USB-C 7 puertos,3,851.47,2554.41,C004,Accesorios
2024-10-29,P008,Memoria RAM 16GB DDR4,1,1442.76,1442.76,C015,Componentes
2024-10-29,P020,Mochila para Laptop,6,1221.69,7330.14,C007,Accesorios
2024-10-29,P001,Laptop HP ProBook 450,8,13121.84,104974.72,C011,Electrónica
2024-10-30,P014,Toner HP 26A,7,972.49,6807.43,C007,Consumibles
2024-10-30,P019,Cargador Universal 65W,10,670.54,6705.4,C012,Accesorios
2024-10-30,P011,Silla Ergonómica Premium,4,8658.37,34633.48,C012,Mobiliario
2024-10-30,P016,Router WiFi 6,6,2802.05,16812.3,C015,Redes
